"Station","ObsTime","Rent","Temperature","Precp","MinDisMRT","NumMRT","Chengong Public Housing","Dunhua & Keelung Intersection","JianGuo & Heping Intersection","Jinshan & Aiguo Intersection","Keelung & Changxing Intersection","LiuGong Park","Longmen Square","MRT Daan Park Sta.","MRT Daan Sta.","MRT Dongmen Sta. (Exit 4)","MRT Gongguan Sta.(Exit 2)","MRT Linguang Sta. (Exit 2)","MRT Liuzhangli Sta.","MRT S.Y.S Memorial Hall Stataion(Exit 2.)","MRT Taipower Building Sta. (Exit 2)","MRT Technology Bldg. Sta.","MRT Xinyi Anhe Sta.","MRT Zhongxiao Fuxing Sta.(Exit 2)","MRT Zhongxiao Xinsheng Sta.(Exit 3)","N.T.U.S.T","NTNU Library","NTU Information Bldg.","Renai & Yanji Intersection","Roosevelt & Xinsheng S. Intersection","Taipei City Hospital Renai Branch","Taipei Public Library","Wolong & Leye Intersection","Xinhai & Xinsheng Intersection","Xinsheng & Heping Intersection","Xinyi & Dunhua Intersection","Xinyi & Jianguo Intersection","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/27 23",0,17,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 00",0,16.4,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 01",0,16.5,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 02",0,16.7,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 03",0,16.6,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 04",0,16.5,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 05",0,16.5,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 06",0,16.5,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 07",0,16.7,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 08",0,17.7,0.3,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 09",0,18.1,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 10",0,18.4,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 11",0,18.4,0.8,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 12",0,19,0.2,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 13",0,19.1,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 14",0,18.3,0.2,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 15",0,18.4,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 16",0,17.9,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 17",0,17.3,0.4,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 18",0,17.2,0.2,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 19",0,17.4,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 20",0,17.1,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 21",0,17.3,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 22",0,17.5,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/28 23",0,17.3,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 00",0,17.5,0.5,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 01",0,17.7,0.5,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 02",0,17.3,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 03",0,17.2,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 04",0,17.2,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 05",0,17.2,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 06",0,17.1,0.1,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 07",0,17.4,0.2,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 08",0,17.3,0.5,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 09",0,17.2,3.2,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 10",0,17.6,1.5,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 11",0,17.4,1.5,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 12",0,18,0.5,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 13",0,17.5,1.2,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 14",0,17.4,1.5,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 15",0,17.3,2.3,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 16",0,17.4,0.6,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 17",0,17.1,1.2,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 18",0,17.2,0.2,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 19",0,17.5,0.2,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 20",0,17.5,0.3,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 21",0,17.4,1.4,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 22",0,17.2,1.3,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/29 23",0,17.2,2.8,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 00",0,16.8,0.7,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 01",0,16.5,1.5,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 02",0,16.5,1.5,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 03",0,16.6,1.2,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 04",0,16.6,1.8,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 05",0,16.2,1.7,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 06",0,15.8,0.5,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 07",0,16.1,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 08",0,16.2,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 09",0,16.6,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 10",0,16.9,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 11",0,17.2,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 12",0,17,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 13",0,16.5,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 14",0,16.1,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 15",0,16.5,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 16",0,16.5,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 17",0,16.4,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 18",0,16.4,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 19",0,16.5,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 20",0,16.1,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 21",0,15.9,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 22",0,16.1,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/30 23",0,16.3,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/31 00",0,16.1,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/31 01",0,16.1,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/31 02",0,16.3,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/31 03",0,16.2,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/31 04",0,16.3,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/31 05",0,16.5,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/31 06",0,16.5,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/31 07",0,16.8,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/31 08",0,17.2,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/31 09",0,17.7,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRT Zhongxiao Fuxing Sta.(Exit 2)","2016/01/31 10",0,18.4,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
